tweet_url,author_name,author_id,text,created_at,reply_to,retweet_from,like_count,reply_count,retweet_count,photo,video,link
https://x.com/Toyota/status/9504556414,Toyota USA,@Toyota,@lanmanna I wish I could : ),2010-02-23T01:41:38.000Z,@lanmanna,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/9504607914,Toyota USA,@Toyota,Hi @OmarHenry @strawhatasif @Benne420 - What great stories about your vehicles. Thanks for sharing ^DM,2010-02-23T01:42:52.000Z,,,0,0,2,FALSE,FALSE,FALSE
https://x.com/Toyota/status/9507596916,Toyota USA,@Toyota,Statement Regarding ABC News Story: Expert Recreates Sudden Acceleration in Toyota http://bit.ly/dtGSgv,2010-02-23T02:55:57.000Z,,,3,0,12,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9536648238,Toyota USA,@Toyota,James Lentz Testimony to House Committee on Energy and Commerce: read statement here http://bit.ly/cdjoWT,2010-02-23T18:21:04.000Z,,,1,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9542854948,Toyota USA,@Toyota,Update: Our Work With Exponent http://bit.ly/cg0sau,2010-02-23T21:11:36.000Z,,,0,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9545474642,Toyota USA,@Toyota,@blatantlybianca Hi Bianca. Go here to check your VIN: http://bit.ly/aNNCr4,2010-02-23T22:18:28.000Z,@blatantlybianca,,0,0,1,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9584574659,Toyota USA,@Toyota,Akio Toyoda: Testimony to House Committee on Oversight and Government Reform http://bit.ly/a51u2f,2010-02-24T17:22:50.000Z,,,2,0,7,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9584607249,Toyota USA,@Toyota,Yoshimi Inaba: Testimony to House Committee on Oversight and Government Reform http://bit.ly/cMQAd2,2010-02-24T17:23:43.000Z,,,2,0,4,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9584932838,Toyota USA,@Toyota,Toyota to Provide Additional Services to New York Customers Affected by Recent Recalls http://bit.ly/cnoGng,2010-02-24T17:32:30.000Z,,,0,0,4,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9588224008,Toyota USA,@Toyota,Toyota USA Hosted Electronic Throttle Control Webinar: find videos & transcript at http://bit.ly/9NyHJb,2010-02-24T19:04:38.000Z,,,0,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9590327254,Toyota USA,@Toyota,"@Dread3 Not all letters have gone out. If u haven't rec'd a lttr & don't know if yr veh is affected, enter yr VIN here http://bit.ly/cIOQur",2010-02-24T20:03:47.000Z,@Dread3,,0,0,0,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9603499264,Toyota USA,@Toyota,Clarification of Testimony Regarding Effectiveness of Recalls http://bit.ly/l01Ni,2010-02-25T01:34:03.000Z,,,0,0,8,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9639625510,Toyota USA,@Toyota,@jeffreyalles Thanks for the support!  We really appreciate it.  ^SMT,2010-02-25T19:28:14.000Z,@jeffreyalles,,1,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/9688787200,Toyota USA,@Toyota,Video Intw with Toyota engineer: How Toyota tests their vehicles and electronics http://bit.ly/cGXyJe  ^DM,2010-02-26T17:53:54.000Z,,,2,0,6,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9697711219,Toyota USA,@Toyota,Toyota Statement on Letter From Chairman Towns http://bit.ly/912vnA,2010-02-26T21:37:10.000Z,,,0,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9698084929,Toyota USA,@Toyota,Toyota Extends Additional Services to all U.S. Toyota and Lexus Customers Affected by Recent Recalls http://bit.ly/bHkgbh,2010-02-26T21:46:56.000Z,,,0,0,9,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9702604669,Toyota USA,@Toyota,Video: customer perspective on Toyota recall  http://bit.ly/aPNC2e,2010-02-26T23:41:53.000Z,,,0,0,6,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9789607590,Toyota USA,@Toyota,Statement on Media Reports Regarding Internal Legal Memo http://bit.ly/a2OI0Y,2010-02-28T20:08:00.000Z,,,1,0,6,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9838263187,Toyota USA,@Toyota,Insurance Institute for HWY Safety named Corolla and Scion xB as Top Safety Picks http://bit.ly/dypSWZ,2010-03-01T19:33:40.000Z,,,0,0,10,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9855193744,Toyota USA,@Toyota,Limited Service Campaign for VVT-i Oil Line http://bit.ly/bouqR9,2010-03-02T02:40:42.000Z,,,1,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9880623348,Toyota USA,@Toyota,"Takeshi Uchiyamada: Testimony to Senate Committee on Commerce, Science and Transportation http://bit.ly/dmhFv9",2010-03-02T16:17:10.000Z,,,0,0,1,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9880658569,Toyota USA,@Toyota,"Shinichi Sasaki: Testimony to Senate Committee on Commerce, Science and Transportation http://bit.ly/bJtOOz",2010-03-02T16:18:05.000Z,,,0,0,1,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9880688459,Toyota USA,@Toyota,"Yoshimi Inaba: Testimony to Senate Committee on Commerce, Science and Transportation http://bit.ly/ciwJG3",2010-03-02T16:18:51.000Z,,,0,0,4,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9881820887,Toyota USA,@Toyota,Former U.S. Secretary of Transportation Rodney Slater to Lead Independent N.A. Quality Advisory Panel for Toyota http://bit.ly/9tVtZd,2010-03-02T16:48:16.000Z,,,0,0,3,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9884785081,Toyota USA,@Toyota,Toyota Reports February Sales http://bit.ly/b1OUJm,2010-03-02T18:07:14.000Z,,,0,0,3,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9892660481,Toyota USA,@Toyota,Toyota Announces March Sales Event http://bit.ly/9tVryL,2010-03-02T21:43:16.000Z,,,0,0,9,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9893205986,Toyota USA,@Toyota,@yeahthatskosher You are correct sir...we have been handling various DMs today. Glad to offer info./support to our followers.,2010-03-02T21:57:32.000Z,@yeahthatskosher,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/9896373663,Toyota USA,@Toyota,@Ashley832 Thanks Ashley...let me know if your parents have any questions.,2010-03-02T23:17:11.000Z,,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/9896540795,Toyota USA,@Toyota,@yeahthatskosher I have 140 characters and info. that people considering Toyota products would be interested in.,2010-03-02T23:21:17.000Z,@yeahthatskosher,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/9933039694,Toyota USA,@Toyota,Toyota Commits $250 Million to Support NUMMI Transition http://bit.ly/dip16m,2010-03-03T17:32:02.000Z,,,1,0,6,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9959845187,Toyota USA,@Toyota,@sarahcandice Hi Sarah. I think so...I'll have to verify tomorrow.,2010-03-04T05:06:05.000Z,@thesarahyu,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/9959964469,Toyota USA,@Toyota,@ChrisPirillo Right on Chris...love the savings at the pump. Appreciate the loyalty. ^SD,2010-03-04T05:09:40.000Z,@ChrisPirillo,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/9985657599,Toyota USA,@Toyota,@AndreaVLewis Hi Andrea. Right...Twitter is great. We get some of the best insights (postitve and negative) from this platform.,2010-03-04T18:50:58.000Z,,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/9991718786,Toyota USA,@Toyota,@lodinizfaria Hi there. Please visit the Toyota Brazil site http://bit.ly/asLN8z or call (0800 703-0206),2010-03-04T21:33:47.000Z,,,0,0,0,FALSE,FALSE,TRUE
https://x.com/Toyota/status/9991818000,Toyota USA,@Toyota,@derreckmayer Hey Derreck. I checked it out...nice!  That your daily driver? ^SD,2010-03-04T21:36:20.000Z,@derreckbmayer,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/9994000746,Toyota USA,@Toyota,"@kesterallen Dear Kester, glad to hear you are unhurt. Appreciate the note. Take care.",2010-03-04T22:31:08.000Z,@kesterallen,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/10009021918,Toyota USA,@Toyota,Toyota Evaluates Unintended Acceleration Complaints in Remedied Vehicles http://bit.ly/9YQ60t,2010-03-05T04:33:32.000Z,,,1,0,7,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10032281080,Toyota USA,@Toyota,@workim Hi there. S. California has more in stock and stock in S. Cal should continue to improve as we get closer to  summer.,2010-03-05T16:53:51.000Z,@workim,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/10032611111,Toyota USA,@Toyota,@nippyjun Hi there. Please visit www.buyatoyota.com or contact your local dealer for information.,2010-03-05T17:01:46.000Z,@nippyjun,,0,0,0,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10032830808,Toyota USA,@Toyota,"Instead of lists of #FollowFriday, just want to thank all who have DM/chatted w/ us (positive and negative) during the recalls.",2010-03-05T17:06:53.000Z,,,0,0,1,FALSE,FALSE,FALSE
https://x.com/Toyota/status/10034454754,Toyota USA,@Toyota,Toyota FT-86 concept gets a family-style welcome (via @therealautoblog) http://bit.ly/bOlc1n,2010-03-05T17:46:47.000Z,,,0,0,10,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10181532452,Toyota USA,@Toyota,Webcast: Engineers test Prof. Gilbert’s claims at 10:15 AM PT: http://bit.ly/dnLfLX,2010-03-08T18:12:36.000Z,,,0,0,4,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10183805465,Toyota USA,@Toyota,Exponent engineering info regarding Gilbert's claims now available on newsroom http://bit.ly/cdjoWT,2010-03-08T19:14:17.000Z,,,0,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10183924700,Toyota USA,@Toyota,Hi @Leezell check out the newsroom link http://bit.ly/cdjoWT & more info will be archived in the near future. ^DM,2010-03-08T19:17:32.000Z,,,0,0,0,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10187317624,Toyota USA,@Toyota,Coverage from today's webcast: @jalopnik The Mechanics Of ABC News' Unintended Toyota Acceleration Hoax http://bit.ly/cdyoWa,2010-03-08T20:51:01.000Z,,,0,0,9,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10187353442,Toyota USA,@Toyota,"Coverage from today's webcast: Toyota hits back at David Gilbert's ""no fault code"" demonstration http://bit.ly/btfsvH via @therealautoblog",2010-03-08T20:51:59.000Z,,,0,0,8,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10228817745,Toyota USA,@Toyota,@Scobleizer Definitely a challenge...we'll leave it at that.,2010-03-09T17:03:01.000Z,@Scobleizer,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/10237656213,Toyota USA,@Toyota,Toyota Responds to Inaccurate Reports of Future Prius Recall for Floormat Entrapment http://bit.ly/diR8iP,2010-03-09T21:02:20.000Z,,,1,0,14,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10246711870,Toyota USA,@Toyota,"@msciocia Thanks...I think. While sometimes painful, we are learning a lot. Better, stronger social media team to emerge. ^SD",2010-03-10T00:47:42.000Z,,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/10281884508,Toyota USA,@Toyota,@mariansinopoli Hi Maria.  The best place to start is at www.toyota.com/recall.  Thanks. ^SD,2010-03-10T18:00:18.000Z,@rosenbergmaria7,,0,0,0,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10282944710,Toyota USA,@Toyota,Toyota named one of @DiversityInc's Top 50 Companies for Diversity http://bit.ly/aFMgNM,2010-03-10T18:28:43.000Z,,,0,0,4,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10290430447,Toyota USA,@Toyota,Poll: Do you want more or less recall related info. on our @Toyota account? http://poll.fm/1oiug,2010-03-10T21:49:14.000Z,,,1,0,4,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10329728688,Toyota USA,@Toyota,@ssmirnov Thanks Stephanie. It's our pleasure. Let us know if you have any other questions. ^SD,2010-03-11T16:39:40.000Z,,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/10329834594,Toyota USA,@Toyota,Thanks to those who have jumped in and given us feedback on the poll http://poll.fm/1oiug Helps drive our decisions.,2010-03-11T16:42:12.000Z,,,0,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10334974854,Toyota USA,@Toyota,ABC admits to misjudgment in Toyota story http://bit.ly/cXbpx2,2010-03-11T18:55:56.000Z,,,1,0,26,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10378783756,Toyota USA,@Toyota,@ssmirnov Good to hear. Please keep in touch...we're not about to quit you either.,2010-03-12T16:21:06.000Z,,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/10378832404,Toyota USA,@Toyota,@Wainainah Why?,2010-03-12T16:22:16.000Z,@Wainainah,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/10379131093,Toyota USA,@Toyota,"@MommasintheHous Can't comment on future product decisions...but, I too would love that. ^SD",2010-03-12T16:29:23.000Z,@SusanYooLee,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/10379335547,Toyota USA,@Toyota,@gtc Nice. The latest images out of the Geneva Auto Show got me thinking about the FT-86 concept as well. http://bit.ly/9PfDnJ,2010-03-12T16:34:11.000Z,@gtc,,0,0,0,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10379441783,Toyota USA,@Toyota,@superacid Good question. Here's the answer: http://bit.ly/cyo1SF,2010-03-12T16:36:41.000Z,@superacid,,0,0,0,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10385240683,Toyota USA,@Toyota,"Orange County, California, District Attorney Plans Civil Lawsuit http://bit.ly/9PNZ8I",2010-03-12T19:00:17.000Z,,,0,0,1,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10389097963,Toyota USA,@Toyota,Toyota Clarifies the Facts About Event Data Recorders http://bit.ly/9jV2Po,2010-03-12T20:43:20.000Z,,,0,0,7,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10393121347,Toyota USA,@Toyota,"@PriusChat Drivers must use their best judgment, but we reco taking these actions in emergencies, not during normal operating conditions.",2010-03-12T22:29:48.000Z,@PriusChat,,0,0,1,FALSE,FALSE,FALSE
https://x.com/Toyota/status/10393847823,Toyota USA,@Toyota,Prius Vehicle Throttle and Brake Systems: Myth VS. Fact http://bit.ly/c5wIuJ,2010-03-12T22:48:40.000Z,,,3,0,11,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10394310460,Toyota USA,@Toyota,Video: Hybrid Vehicle Brake Override System http://bit.ly/dfljcx,2010-03-12T23:00:44.000Z,,,2,0,10,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10526660169,Toyota USA,@Toyota,@kellytoepke Hi Kelly. Not yet...coming in the near future.,2010-03-15T17:21:20.000Z,@kelly_hellwig,,0,0,0,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10531486977,Toyota USA,@Toyota,Live press conference on Toyota Prius findings on CNN: http://bit.ly/9tRBqi,2010-03-15T19:30:11.000Z,,,0,0,7,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10532367043,Toyota USA,@Toyota,Preliminary Findings From Technical Field Examination of Alleged 'Runaway Prius' in San Diego http://bit.ly/dD6tQF,2010-03-15T19:54:03.000Z,,,5,0,20,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10580204298,Toyota USA,@Toyota,"@CrisisBostonPR Wouldn't say we ""attacked"". We presented the facts/findings from our team. It's about setting the record straight.",2010-03-16T17:50:49.000Z,,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/10630305099,Toyota USA,@Toyota,Vid: Tanner Foust drifts his Rockstar Energy Drink Scion TC Drift Car on legendary Mulholland Highway http://bit.ly/bWy9OW,2010-03-17T17:10:45.000Z,,,1,0,8,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10630632375,Toyota USA,@Toyota,Toyota's Bob Carter discusses the current recall situation and sales on CNBC http://bit.ly/9T35Zy,2010-03-17T17:19:58.000Z,,,2,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10640558591,Toyota USA,@Toyota,Regarding http://bit.ly/dCzpvb: We are taking every incident seriously & actively listening to the many conversations about the recall.,2010-03-17T21:56:39.000Z,,,1,0,7,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10876613304,Toyota USA,@Toyota,Video: Top U.S. Toyota Electronics Engineer Details Extensive Testing Processes: http://bit.ly/cJsUkW,2010-03-22T15:22:22.000Z,,,1,0,8,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10878912981,Toyota USA,@Toyota,@Mallikarjunan Hi Sam...totally agree...probably my favorite concept we've put out. ^SD,2010-03-22T16:13:45.000Z,@Mallikarjunan,,0,0,1,FALSE,FALSE,FALSE
https://x.com/Toyota/status/10887438443,Toyota USA,@Toyota,"Statement on Harrison, N.Y. Incident http://bit.ly/aL4Qtm",2010-03-22T19:40:43.000Z,,,1,0,3,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10930914115,Toyota USA,@Toyota,@BonnieFuller Hi Bonnie. Have you contacted our Customer Experience Center? 800-331-4331,2010-03-23T15:42:32.000Z,@BonnieFuller,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/10945395337,Toyota USA,@Toyota,Statement on replacing accelerator pedals http://bit.ly/7uRDv6,2010-03-23T21:45:29.000Z,,,2,0,4,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10945562907,Toyota USA,@Toyota,"For those who've asked about the Brake Override System, here's a fact sheet (PDF format) http://bit.ly/bOwPaP",2010-03-23T21:49:39.000Z,,,3,0,7,FALSE,FALSE,TRUE
https://x.com/Toyota/status/10992492708,Toyota USA,@Toyota,@BonnieFuller Hi Bonnie. Can you DM me your contact info (phone/email)? Love to help out with this.,2010-03-24T18:43:01.000Z,@BonnieFuller,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/11051706029,Toyota USA,@Toyota,Toyota’s free teen driver safety program will be held in Phoenix May 1-2. Register at www.toyotadrivingexpectations.com,2010-03-25T20:25:48.000Z,,,0,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/11056734752,Toyota USA,@Toyota,@KenPlume Hi Ken. I'm replying...what's going on? ^SD,2010-03-25T22:29:46.000Z,@KenPlume,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/11095656282,Toyota USA,@Toyota,@airgates2k I'm eyeing the new Sienna as well. I've got twin boys that would eat up the new features. ^SD,2010-03-26T15:45:05.000Z,@airgates2k,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/11096331902,Toyota USA,@Toyota,#FF #FollowFriday @Toyotaracing @tgplb2010 @SOSoCal @togethergreen,2010-03-26T15:58:33.000Z,,,0,0,3,FALSE,FALSE,FALSE
https://x.com/Toyota/status/11113504662,Toyota USA,@Toyota,@mcflipper Hi there.  Do you mind direct messaging me your email?  We'll try to get to the bottom of this. Thanks. ^SD,2010-03-26T22:38:32.000Z,@paycheckreality,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/11261487649,Toyota USA,@Toyota,@NPR story...The End Of The Line For GM-Toyota Joint Venture http://bit.ly/aKMmzl,2010-03-29T17:50:31.000Z,,,0,0,1,FALSE,FALSE,TRUE
https://x.com/Toyota/status/11321661743,Toyota USA,@Toyota,NHTSA working with NASA to investigate sudden acceleration http://bit.ly/bpOjeO (NHTSA official release),2010-03-30T18:23:40.000Z,,,1,0,8,FALSE,FALSE,TRUE
https://x.com/Toyota/status/11325794110,Toyota USA,@Toyota,@mattceni Hi Matt. Direct message us and I'll see how we can help. Thanks. ^SD,2010-03-30T20:00:48.000Z,@mattceni,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/11371474117,Toyota USA,@Toyota,"@AsianMartin Thanks man...gives our space at the #NYAutoShow that ""lived in"" feel. ^SD",2010-03-31T15:19:09.000Z,@AsianMartin,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/11375737922,Toyota USA,@Toyota,@mikeliebhold Thanks Mike. Great story...keep on truckin! ^SD,2010-03-31T16:47:16.000Z,@mikeliebhold,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/11380332156,Toyota USA,@Toyota,@scottgurvey Hi Scott.  Can you DM me your contact info. (email/phone)?  Wanna get you a contact asap. Thanks. ^SD,2010-03-31T18:30:33.000Z,@scottgurvey,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/11435721267,Toyota USA,@Toyota,March and First Quarter Sales Report http://bit.ly/bqbc2A Sales Chart: http://bit.ly/cBop3K (PDF File),2010-04-01T17:28:22.000Z,,,1,0,3,FALSE,FALSE,TRUE
https://x.com/Toyota/status/11451111806,Toyota USA,@Toyota,@LaurenMeem Hi Lauren. Don't know about the pink color...but rest sounds good. ^SD,2010-04-01T23:52:20.000Z,,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/11485786833,Toyota USA,@Toyota,@togethergreen Dig the background and look of your profile. Nice work! ^SD,2010-04-02T15:28:49.000Z,@togethergreen,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/11486013416,Toyota USA,@Toyota,@LaurenMeem Wow...that's impressive. You gonna shoot for 300k miles? ^SD,2010-04-02T15:33:10.000Z,,,0,0,0,FALSE,FALSE,FALSE
https://x.com/Toyota/status/11492065749,Toyota USA,@Toyota,(Uh...wow are those stickers? ^SD) RT @autoobserver http://twitpic.com/1cnnnj - My neighbor has the most ballin' Lexus RX ever ^DG @toyota,2010-04-02T17:36:23.000Z,,,0,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/11493971887,Toyota USA,@Toyota,(Pics) Toyota Pro/Celeb Training 2010 from @toyotaracing: http://bit.ly/b2rZUz,2010-04-02T18:18:56.000Z,,,0,0,1,FALSE,FALSE,TRUE
https://x.com/Toyota/status/11661362027,Toyota USA,@Toyota,Statement on NHTSA Penalty Announcement http://bit.ly/d7ajpv,2010-04-05T21:24:54.000Z,,,0,0,7,FALSE,FALSE,TRUE
https://x.com/Toyota/status/11703476134,Toyota USA,@Toyota,@ToyotaGB @MsME36 Hi. Best place to start is here: http://bit.ly/bw7BGn . Thanks. ^SD,2010-04-06T15:23:22.000Z,@ToyotaUK,,1,0,0,FALSE,FALSE,TRUE
https://x.com/Toyota/status/11787270999,Toyota USA,@Toyota,@Toyota strong sales in March reflects customers’ continued confidence in the safety & reliability o… http://rep.ly/1MLC5,2010-04-07T21:23:31.000Z,,,2,0,6,FALSE,FALSE,TRUE
https://x.com/Toyota/status/11790280471,Toyota USA,@Toyota,Statement on NHTSA Penalty Announcement http://rep.ly/1MLDB,2010-04-07T22:34:06.000Z,,,1,0,3,FALSE,FALSE,TRUE
https://x.com/Toyota/status/11836224262,Toyota USA,@Toyota,“SMART” business process for quick evaluation of unintended acceleration reports http://bit.ly/cDqWBD,2010-04-08T18:09:19.000Z,,,3,0,7,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12076256712,Toyota USA,@Toyota,Join us Live on @Ustream tomorrow (4/13) at 8:30am PDT to view our Sustainable Mobility Seminar http://bit.ly/dxqAr9,2010-04-13T00:54:36.000Z,,,0,0,3,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12108023256,Toyota USA,@Toyota,Visit @Ustream at 8:30am PDT to watch the Toyota Sustainable Mobiliy Seminar LIVE  (@Toyota live at http://ustre.am/fKzf ),2010-04-13T14:59:15.000Z,,,1,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12110344310,Toyota USA,@Toyota,Join us live on @Ustream right now for the Toyota Sustainable Mobility Seminar  (@Toyota live at http://ustre.am/fKzf ),2010-04-13T15:45:59.000Z,,,0,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12111100576,Toyota USA,@Toyota,Learn more about the Prius plug-in on @Ustream   (@Toyota live at http://ustre.am/fKzf ),2010-04-13T16:01:38.000Z,,,3,0,5,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12114605911,Toyota USA,@Toyota,"Dr. Michael Dettinger, Scripps Institute of Oceanography discussing water scarcity & ties to energy  (@Toyota live at http://ustre.am/fKzf )",2010-04-13T17:15:24.000Z,,,0,0,3,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12115312075,Toyota USA,@Toyota,"Dr. Frank Wolak, dept. of economics, Stanford U., discussing economics of climate change  (@Toyota live at http://ustre.am/fKzf )",2010-04-13T17:31:15.000Z,,,0,0,3,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12116286316,Toyota USA,@Toyota,"Dr. William Shutkin, LEEDS School of Business discussing urban planning & transportation  (@Toyota live at http://ustre.am/fKzf )",2010-04-13T17:53:45.000Z,,,0,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12117021008,Toyota USA,@Toyota,"Gordon Feller, CEO, Urban Age Institute is moderating the Drivers for Change panel.  (@Toyota live at http://ustre.am/fKzf )",2010-04-13T18:11:10.000Z,,,0,0,5,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12122114316,Toyota USA,@Toyota,Prius Plug-in Hybrids lined up and ready to roll.  http://yfrog.com/j3jfkcj,2010-04-13T20:14:42.000Z,,,0,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12122976376,Toyota USA,@Toyota,The afternoon panel entitled “Powering our Future” is about to begin.    (@Toyota live at http://ustre.am/fKzf ),2010-04-13T20:35:08.000Z,,,0,0,3,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12123068566,Toyota USA,@Toyota,"Powering Our Future moderator: Alison Peters, managing director, Deming Center of Entrepreneurship  (@Toyota live at http://ustre.am/fKzf )",2010-04-13T20:37:22.000Z,,,0,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12123170619,Toyota USA,@Toyota,"Dr. Jan Kreider, University of Colorado, discussing low carbon fuels.  (@Toyota live at http://ustre.am/fKzf )",2010-04-13T20:39:54.000Z,,,2,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12123980680,Toyota USA,@Toyota,"Robert Bryce, author & editor, Energy Tribune, discussing rare earth metals & use in batteries.  (@Toyota live at http://ustre.am/fKzf )",2010-04-13T20:59:52.000Z,,,0,0,2,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12124620123,Toyota USA,@Toyota,"Jay Whitacre, Carnegie Melon University, discussing advanced batteries.  (@Toyota live at http://ustre.am/fKzf )",2010-04-13T21:15:06.000Z,,,1,0,4,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12126177718,Toyota USA,@Toyota,"RT @AutoblogGreen: Ah, here's more information on the Toyota's new plug-in #Prius fleet: http://tinyurl.com/y25depj ^AT",2010-04-13T21:51:35.000Z,,@AutoblogGreen,0,0,4,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12126884470,Toyota USA,@Toyota,Thank you for watching the Sustainable Mobility Seminar. Visit www.toyota.com/esq for more info. ^@amykt,2010-04-13T22:07:36.000Z,,,1,0,3,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12130483019,Toyota USA,@Toyota,Here's Lexus’ statement regarding Consumer Reports’ testing of the 2010 GX 460 http://bit.ly/cIPU2y #GX #Lexus,2010-04-13T23:26:04.000Z,,,1,0,14,FALSE,FALSE,TRUE
https://x.com/Toyota/status/12169888599,Toyota USA,@Toyota,Check out Wayne Gerdes of CleanMPG.com's first impressions of the Prius Plug-in Hybrid Vehicle (PHV).  http://bit.ly/cflCoq ^AT & ^DM,2010-04-14T15:45:46.000Z,,,3,1,2,FALSE,FALSE,TRUE
